IPs;time
83.42.6.40; 2016-02-28T08:18:57.012Z
83.42.6.40; 2016-02-28T08:18:57.231Z
83.42.6.40; 2016-02-28T08:18:58.460Z
83.42.6.40; 2016-02-28T08:18:59.321Z
83.42.6.40; 2016-02-28T08:18:59.637Z
83.42.6.40; 2016-02-28T08:19:00.696Z
83.42.6.40; 2016-02-28T08:19:01.593Z
83.42.6.40; 2016-02-28T08:19:01.859Z
83.42.6.40; 2016-02-28T08:19:02.961Z
83.42.6.40; 2016-02-28T08:19:03.756Z
83.42.6.40; 2016-02-28T08:19:04.074Z
83.42.6.40; 2016-02-28T08:19:05.200Z
83.42.6.40; 2016-02-28T08:19:06.249Z
83.42.6.40; 2016-02-28T08:19:06.272Z
83.42.6.40; 2016-02-28T08:19:07.317Z
83.42.6.40; 2016-02-28T08:19:08.424Z
83.42.6.40; 2016-02-28T08:19:08.551Z
83.42.6.40; 2016-02-28T08:19:09.603Z
83.42.6.40; 2016-02-28T08:19:10.612Z
83.42.6.40; 2016-02-28T08:19:11.118Z
83.42.6.40; 2016-02-28T08:19:11.737Z
83.42.6.40; 2016-02-28T08:19:12.895Z
83.42.6.40; 2016-02-28T08:19:13.258Z
83.42.6.40; 2016-02-28T08:19:14.052Z
83.42.6.40; 2016-02-28T08:19:15.198Z
83.42.6.40; 2016-02-28T08:19:15.474Z
83.42.6.40; 2016-02-28T08:19:16.396Z
83.42.6.40; 2016-02-28T08:19:17.564Z
83.42.6.40; 2016-02-28T08:19:18.511Z
83.42.6.40; 2016-02-28T08:19:18.647Z
83.42.6.40; 2016-02-28T08:19:19.829Z
83.42.6.40; 2016-02-28T08:19:21.000Z
83.42.6.40; 2016-02-28T08:19:22.161Z
83.42.6.40; 2016-02-28T08:19:22.219Z
83.42.6.40; 2016-02-28T08:19:23.534Z
83.42.6.40; 2016-02-28T08:19:24.765Z
83.42.6.40; 2016-02-28T08:19:25.004Z
83.42.6.40; 2016-02-28T08:19:26.100Z
83.42.6.40; 2016-02-28T08:19:27.263Z
83.42.6.40; 2016-02-28T08:19:27.986Z
83.42.6.40; 2016-02-28T08:19:28.439Z
83.42.6.40; 2016-02-28T08:19:29.682Z
83.42.6.40; 2016-02-28T08:19:30.918Z
83.42.6.40; 2016-02-28T08:19:30.975Z
83.42.6.40; 2016-02-28T08:19:32.133Z
83.42.6.40; 2016-02-28T08:19:33.246Z
83.42.6.40; 2016-02-28T08:19:33.703Z
83.42.6.40; 2016-02-28T08:19:34.417Z
83.42.6.40; 2016-02-28T08:19:35.743Z
83.42.6.40; 2016-02-28T08:19:36.170Z
83.42.6.40; 2016-02-28T08:19:37.020Z
83.42.6.40; 2016-02-28T08:19:38.212Z
83.42.6.40; 2016-02-28T08:19:39.373Z
83.42.6.40; 2016-02-28T08:19:39.479Z
83.42.6.40; 2016-02-28T08:19:40.814Z
83.42.6.40; 2016-02-28T08:19:41.893Z
83.42.6.40; 2016-02-28T08:19:42.027Z
83.42.6.40; 2016-02-28T08:19:43.121Z
83.42.6.40; 2016-02-28T08:19:44.345Z
83.42.6.40; 2016-02-28T08:19:44.367Z
83.42.6.40; 2016-02-28T08:19:45.714Z
83.42.6.40; 2016-02-28T08:19:46.903Z
83.42.6.40; 2016-02-28T08:19:48.123Z
83.42.6.40; 2016-02-28T08:19:48.223Z
83.42.6.40; 2016-02-28T08:19:49.354Z
83.42.6.40; 2016-02-28T08:19:50.549Z
83.42.6.40; 2016-02-28T08:19:51.480Z
83.42.6.40; 2016-02-28T08:19:51.876Z
83.42.6.40; 2016-02-28T08:19:53.045Z
83.42.6.40; 2016-02-28T08:19:54.351Z
83.42.6.40; 2016-02-28T08:19:54.438Z
83.42.6.40; 2016-02-28T08:19:55.616Z
83.42.6.40; 2016-02-28T08:19:56.900Z
83.42.6.40; 2016-02-28T08:19:57.955Z
83.42.6.40; 2016-02-28T08:19:58.177Z
83.42.6.40; 2016-02-28T08:19:59.409Z
83.42.6.40; 2016-02-28T08:20:00.530Z
83.42.6.40; 2016-02-28T08:20:00.643Z
83.42.6.40; 2016-02-28T08:20:02.011Z
83.42.6.40; 2016-02-28T08:20:03.347Z
83.42.6.40; 2016-02-28T08:20:03.459Z
83.42.6.40; 2016-02-28T08:20:04.594Z
83.42.6.40; 2016-02-28T08:20:05.619Z
83.42.6.40; 2016-02-28T08:20:05.883Z
83.42.6.40; 2016-02-28T08:20:07.187Z
83.42.6.40; 2016-02-28T08:20:07.732Z
83.42.6.40; 2016-02-28T08:20:08.468Z
83.42.6.40; 2016-02-28T08:20:09.766Z
83.42.6.40; 2016-02-28T08:20:10.101Z
83.42.6.40; 2016-02-28T08:20:11.144Z
83.42.6.40; 2016-02-28T08:20:12.561Z
83.42.6.40; 2016-02-28T08:20:12.929Z
83.42.6.40; 2016-02-28T08:20:13.845Z
83.42.6.40; 2016-02-28T08:20:15.126Z
83.42.6.40; 2016-02-28T08:20:15.154Z
83.42.6.40; 2016-02-28T08:20:16.616Z
83.42.6.40; 2016-02-28T08:20:17.649Z
83.42.6.40; 2016-02-28T08:20:18.018Z
83.42.6.40; 2016-02-28T08:20:19.315Z
83.42.6.40; 2016-02-28T08:20:19.766Z
83.42.6.40; 2016-02-28T08:20:20.603Z
83.42.6.40; 2016-02-28T08:20:21.951Z
83.42.6.40; 2016-02-28T08:20:22.170Z
83.42.6.40; 2016-02-28T08:20:23.245Z
176.86.152.56; 2016-02-28T08:20:24.040Z
83.42.6.40; 2016-02-28T08:20:24.601Z
83.42.6.40; 2016-02-28T08:20:24.625Z
176.86.152.56; 2016-02-28T08:20:25.303Z
83.42.6.40; 2016-02-28T08:20:25.864Z
176.86.152.56; 2016-02-28T08:20:26.517Z
83.42.6.40; 2016-02-28T08:20:27.164Z
83.42.6.40; 2016-02-28T08:20:27.277Z
176.86.152.56; 2016-02-28T08:20:27.612Z
66.220.145.246; 2016-02-28T08:20:27.793Z
83.42.6.40; 2016-02-28T08:20:28.423Z
176.86.152.56; 2016-02-28T08:20:28.747Z
66.220.145.245; 2016-02-28T08:20:28.814Z
83.42.6.40; 2016-02-28T08:20:29.709Z
176.86.152.56; 2016-02-28T08:20:29.873Z
66.220.145.245; 2016-02-28T08:20:29.905Z
83.42.6.40; 2016-02-28T08:20:29.982Z
66.220.145.245; 2016-02-28T08:20:31.010Z
83.42.6.40; 2016-02-28T08:20:31.021Z
176.86.152.56; 2016-02-28T08:20:31.031Z
66.220.145.244; 2016-02-28T08:20:32.119Z
176.86.152.56; 2016-02-28T08:20:32.171Z
83.42.6.40; 2016-02-28T08:20:32.307Z
83.42.6.40; 2016-02-28T08:20:32.484Z
66.220.145.244; 2016-02-28T08:20:33.249Z
176.86.152.56; 2016-02-28T08:20:33.345Z
83.42.6.40; 2016-02-28T08:20:33.588Z
66.220.145.244; 2016-02-28T08:20:34.353Z
176.86.152.56; 2016-02-28T08:20:34.549Z
83.42.6.40; 2016-02-28T08:20:35.208Z
83.42.6.40; 2016-02-28T08:20:35.521Z
176.86.152.56; 2016-02-28T08:20:35.739Z
83.42.6.40; 2016-02-28T08:20:36.910Z
176.86.152.56; 2016-02-28T08:20:36.994Z
83.42.6.40; 2016-02-28T08:20:38.221Z
176.86.152.56; 2016-02-28T08:20:38.267Z
83.42.6.40; 2016-02-28T08:20:38.513Z
176.86.152.56; 2016-02-28T08:20:39.499Z
83.42.6.40; 2016-02-28T08:20:39.750Z
176.86.152.56; 2016-02-28T08:20:40.764Z
83.42.6.40; 2016-02-28T08:20:41.240Z
83.42.6.40; 2016-02-28T08:20:41.347Z
176.86.152.56; 2016-02-28T08:20:42.055Z
83.42.6.40; 2016-02-28T08:20:42.582Z
176.86.152.56; 2016-02-28T08:20:43.306Z
83.42.6.40; 2016-02-28T08:20:44.067Z
83.42.6.40; 2016-02-28T08:20:44.460Z
176.86.152.56; 2016-02-28T08:20:44.584Z
83.42.6.40; 2016-02-28T08:20:45.388Z
176.86.152.56; 2016-02-28T08:20:45.878Z
83.42.6.40; 2016-02-28T08:20:46.679Z
176.86.152.56; 2016-02-28T08:20:47.077Z
83.42.6.40; 2016-02-28T08:20:47.728Z
83.42.6.40; 2016-02-28T08:20:47.958Z
176.86.152.56; 2016-02-28T08:20:48.377Z
83.42.6.40; 2016-02-28T08:20:49.300Z
176.86.152.56; 2016-02-28T08:20:49.600Z
83.42.6.40; 2016-02-28T08:20:50.530Z
83.42.6.40; 2016-02-28T08:20:50.642Z
176.86.152.56; 2016-02-28T08:20:50.856Z
176.86.152.56; 2016-02-28T08:20:52.288Z
83.42.6.40; 2016-02-28T08:20:52.522Z
83.42.6.40; 2016-02-28T08:20:53.497Z
176.86.152.56; 2016-02-28T08:20:53.561Z
83.42.6.40; 2016-02-28T08:20:53.941Z
83.42.6.40; 2016-02-28T08:20:55.682Z
83.42.6.40; 2016-02-28T08:20:56.349Z
83.42.6.40; 2016-02-28T08:20:57.269Z
83.42.6.40; 2016-02-28T08:20:58.557Z
83.42.6.40; 2016-02-28T08:20:59.138Z
83.42.6.40; 2016-02-28T08:20:59.886Z
83.42.6.40; 2016-02-28T08:21:01.175Z
83.42.6.40; 2016-02-28T08:21:02.101Z
83.42.6.40; 2016-02-28T08:21:02.470Z
85.52.135.144; 2016-02-28T08:21:03.291Z
83.42.6.40; 2016-02-28T08:21:03.936Z
85.52.135.144; 2016-02-28T08:21:04.425Z
83.42.6.40; 2016-02-28T08:21:05.618Z
85.52.135.144; 2016-02-28T08:21:05.953Z
83.42.6.40; 2016-02-28T08:21:05.968Z
83.42.6.40; 2016-02-28T08:21:07.122Z
85.52.135.144; 2016-02-28T08:21:07.193Z
85.52.135.144; 2016-02-28T08:21:08.440Z
83.42.6.40; 2016-02-28T08:21:08.587Z
83.42.6.40; 2016-02-28T08:21:08.688Z
85.52.135.144; 2016-02-28T08:21:09.978Z
83.42.6.40; 2016-02-28T08:21:10.367Z
83.42.6.40; 2016-02-28T08:21:11.229Z
85.52.135.144; 2016-02-28T08:21:11.253Z
83.42.6.40; 2016-02-28T08:21:11.672Z
85.52.135.144; 2016-02-28T08:21:12.544Z
83.42.6.40; 2016-02-28T08:21:13.055Z
85.52.135.144; 2016-02-28T08:21:13.857Z
83.42.6.40; 2016-02-28T08:21:13.866Z
83.42.6.40; 2016-02-28T08:21:14.406Z
176.86.152.56; 2016-02-28T08:21:15.094Z
85.52.135.144; 2016-02-28T08:21:15.213Z
83.42.6.40; 2016-02-28T08:21:15.729Z
176.86.152.56; 2016-02-28T08:21:16.191Z
85.52.135.144; 2016-02-28T08:21:16.598Z
83.42.6.40; 2016-02-28T08:21:16.969Z
83.42.6.40; 2016-02-28T08:21:17.153Z
176.86.152.56; 2016-02-28T08:21:17.516Z
83.42.6.40; 2016-02-28T08:21:18.663Z
85.52.135.144; 2016-02-28T08:21:18.718Z
176.86.152.56; 2016-02-28T08:21:18.773Z
176.86.152.56; 2016-02-28T08:21:20.050Z
83.42.6.40; 2016-02-28T08:21:20.089Z
85.52.135.144; 2016-02-28T08:21:20.127Z
83.42.6.40; 2016-02-28T08:21:20.303Z
83.42.6.40; 2016-02-28T08:21:21.391Z
85.52.135.144; 2016-02-28T08:21:21.466Z
176.86.152.56; 2016-02-28T08:21:21.501Z
83.42.6.40; 2016-02-28T08:21:22.734Z
176.86.152.56; 2016-02-28T08:21:22.806Z
85.52.135.144; 2016-02-28T08:21:22.888Z
83.42.6.40; 2016-02-28T08:21:23.352Z
83.42.6.40; 2016-02-28T08:21:24.058Z
176.86.152.56; 2016-02-28T08:21:24.214Z
85.52.135.144; 2016-02-28T08:21:24.242Z
83.42.6.40; 2016-02-28T08:21:25.371Z
176.86.152.56; 2016-02-28T08:21:25.626Z
85.52.135.144; 2016-02-28T08:21:25.642Z
83.42.6.40; 2016-02-28T08:21:26.303Z
83.42.6.40; 2016-02-28T08:21:26.674Z
85.52.135.144; 2016-02-28T08:21:27.005Z
176.86.152.56; 2016-02-28T08:21:27.070Z
83.42.6.40; 2016-02-28T08:21:27.991Z
85.52.135.144; 2016-02-28T08:21:28.449Z
176.86.152.56; 2016-02-28T08:21:28.536Z
83.42.6.40; 2016-02-28T08:21:29.313Z
83.42.6.40; 2016-02-28T08:21:29.379Z
85.52.135.144; 2016-02-28T08:21:29.851Z
176.86.152.56; 2016-02-28T08:21:29.919Z
83.42.6.40; 2016-02-28T08:21:30.984Z
85.52.135.144; 2016-02-28T08:21:31.216Z
83.42.6.40; 2016-02-28T08:21:32.186Z
83.42.6.40; 2016-02-28T08:21:32.369Z
85.52.135.144; 2016-02-28T08:21:32.581Z
83.42.6.40; 2016-02-28T08:21:33.764Z
85.52.135.144; 2016-02-28T08:21:34.015Z
83.42.6.40; 2016-02-28T08:21:35.160Z
83.42.6.40; 2016-02-28T08:21:35.209Z
85.52.135.144; 2016-02-28T08:21:35.387Z
83.42.6.40; 2016-02-28T08:21:36.605Z
85.52.135.144; 2016-02-28T08:21:36.843Z
83.42.6.40; 2016-02-28T08:21:38.004Z
85.52.135.144; 2016-02-28T08:21:38.196Z
83.42.6.40; 2016-02-28T08:21:38.672Z
83.42.6.40; 2016-02-28T08:21:39.358Z
85.52.135.144; 2016-02-28T08:21:39.670Z
85.52.135.144; 2016-02-28T08:21:41.116Z
83.42.6.40; 2016-02-28T08:21:41.513Z
83.42.6.40; 2016-02-28T08:21:41.567Z
83.42.6.40; 2016-02-28T08:21:42.275Z
90.169.79.243; 2016-02-28T08:21:42.462Z
85.52.135.144; 2016-02-28T08:21:42.549Z
83.42.6.40; 2016-02-28T08:21:43.075Z
90.169.79.243; 2016-02-28T08:21:43.614Z
83.42.6.40; 2016-02-28T08:21:43.881Z
85.52.135.144; 2016-02-28T08:21:44.263Z
83.42.6.40; 2016-02-28T08:21:44.607Z
83.42.6.40; 2016-02-28T08:21:44.706Z
90.169.79.243; 2016-02-28T08:21:44.822Z
83.42.6.40; 2016-02-28T08:21:45.523Z
85.52.135.144; 2016-02-28T08:21:45.979Z
90.169.79.243; 2016-02-28T08:21:46.031Z
83.42.6.40; 2016-02-28T08:21:46.344Z
83.42.6.40; 2016-02-28T08:21:47.163Z
90.169.79.243; 2016-02-28T08:21:47.252Z
83.42.6.40; 2016-02-28T08:21:47.480Z
85.52.135.144; 2016-02-28T08:21:47.950Z
83.42.6.40; 2016-02-28T08:21:48.003Z
90.169.79.243; 2016-02-28T08:21:48.472Z
83.42.6.40; 2016-02-28T08:21:48.843Z
83.42.6.40; 2016-02-28T08:21:49.677Z
90.169.79.243; 2016-02-28T08:21:49.728Z
85.52.135.144; 2016-02-28T08:21:49.791Z
83.42.6.40; 2016-02-28T08:21:50.519Z
83.42.6.40; 2016-02-28T08:21:50.663Z
90.169.79.243; 2016-02-28T08:21:51.211Z
83.42.6.40; 2016-02-28T08:21:51.356Z
85.52.135.144; 2016-02-28T08:21:51.598Z
83.42.6.40; 2016-02-28T08:21:52.190Z
90.169.79.243; 2016-02-28T08:21:52.258Z
83.42.6.40; 2016-02-28T08:21:53.025Z
85.52.135.144; 2016-02-28T08:21:53.391Z
90.169.79.243; 2016-02-28T08:21:53.542Z
83.42.6.40; 2016-02-28T08:21:53.546Z
83.42.6.40; 2016-02-28T08:21:53.857Z
83.42.6.40; 2016-02-28T08:21:54.725Z
90.169.79.243; 2016-02-28T08:21:54.854Z
85.52.135.144; 2016-02-28T08:21:55.206Z
83.42.6.40; 2016-02-28T08:21:55.565Z
90.169.79.243; 2016-02-28T08:21:56.190Z
83.42.6.40; 2016-02-28T08:21:56.427Z
85.52.135.144; 2016-02-28T08:21:57.056Z
83.42.6.40; 2016-02-28T08:21:57.073Z
83.42.6.40; 2016-02-28T08:21:57.310Z
90.169.79.243; 2016-02-28T08:21:57.589Z
83.42.6.40; 2016-02-28T08:21:58.145Z
83.42.6.40; 2016-02-28T08:21:59.058Z
85.52.135.144; 2016-02-28T08:21:59.266Z
89.130.28.223, 66.249.93.39; 2016-02-28T08:21:59.336Z
83.42.6.40; 2016-02-28T08:21:59.897Z
83.42.6.40; 2016-02-28T08:22:00.147Z
83.42.6.40; 2016-02-28T08:22:00.832Z
85.52.135.144; 2016-02-28T08:22:01.130Z
83.42.6.40; 2016-02-28T08:22:01.674Z
83.42.6.40; 2016-02-28T08:22:02.515Z
85.52.135.144; 2016-02-28T08:22:03.139Z
83.42.6.40; 2016-02-28T08:22:03.349Z
83.42.6.40; 2016-02-28T08:22:03.361Z
83.42.6.40; 2016-02-28T08:22:04.195Z
83.42.6.40; 2016-02-28T08:22:05.076Z
85.52.135.144; 2016-02-28T08:22:05.093Z
83.42.6.40; 2016-02-28T08:22:05.974Z
83.42.6.40; 2016-02-28T08:22:06.618Z
83.42.6.40; 2016-02-28T08:22:06.904Z
85.52.135.144; 2016-02-28T08:22:07.071Z
83.42.6.40; 2016-02-28T08:22:07.759Z
83.42.6.40; 2016-02-28T08:22:08.655Z
89.130.28.223, 66.249.93.42; 2016-02-28T08:22:08.978Z
85.52.135.144; 2016-02-28T08:22:09.082Z
83.42.6.40; 2016-02-28T08:22:09.781Z
83.42.6.40; 2016-02-28T08:22:10.198Z
85.52.135.144; 2016-02-28T08:22:11.113Z
176.86.152.56; 2016-02-28T08:22:11.210Z
89.130.28.223, 66.249.93.39; 2016-02-28T08:22:11.694Z
83.42.6.40; 2016-02-28T08:22:12.959Z
85.52.135.144; 2016-02-28T08:22:13.487Z
83.42.6.40; 2016-02-28T08:22:15.256Z
85.52.135.144; 2016-02-28T08:22:15.564Z
79.148.119.182; 2016-02-28T08:22:16.088Z
83.42.6.40; 2016-02-28T08:22:17.724Z
85.52.135.144; 2016-02-28T08:22:17.725Z
79.148.119.182; 2016-02-28T08:22:17.924Z
83.42.6.40; 2016-02-28T08:22:18.010Z
83.42.6.40; 2016-02-28T08:22:18.809Z
83.42.6.40; 2016-02-28T08:22:19.760Z
79.148.119.182; 2016-02-28T08:22:19.864Z
85.52.135.144; 2016-02-28T08:22:20.171Z
83.42.6.40; 2016-02-28T08:22:20.651Z
83.42.6.40; 2016-02-28T08:22:21.534Z
83.42.6.40; 2016-02-28T08:22:21.670Z
79.148.119.182; 2016-02-28T08:22:21.944Z
85.52.135.144; 2016-02-28T08:22:22.266Z
83.42.6.40; 2016-02-28T08:22:22.531Z
83.42.6.40; 2016-02-28T08:22:23.526Z
79.148.119.182; 2016-02-28T08:22:24.041Z
83.42.6.40; 2016-02-28T08:22:24.376Z
85.52.135.144; 2016-02-28T08:22:24.416Z
83.42.6.40; 2016-02-28T08:22:25.050Z
83.42.6.40; 2016-02-28T08:22:25.276Z
83.42.6.40; 2016-02-28T08:22:26.142Z
79.148.119.182; 2016-02-28T08:22:26.439Z
85.52.135.144; 2016-02-28T08:22:26.738Z
83.42.6.40; 2016-02-28T08:22:27.035Z
83.42.6.40; 2016-02-28T08:22:27.876Z
83.42.6.40; 2016-02-28T08:22:28.727Z
85.52.135.144; 2016-02-28T08:22:28.896Z
83.42.6.40; 2016-02-28T08:22:29.065Z
79.148.119.182; 2016-02-28T08:22:29.354Z
83.42.6.40; 2016-02-28T08:22:29.737Z
83.42.6.40; 2016-02-28T08:22:30.567Z
85.52.135.144; 2016-02-28T08:22:31.082Z
79.148.119.182; 2016-02-28T08:22:31.526Z
83.42.6.40; 2016-02-28T08:22:31.536Z
83.42.6.40; 2016-02-28T08:22:32.378Z
83.42.6.40; 2016-02-28T08:22:33.246Z
85.52.135.144; 2016-02-28T08:22:33.280Z
79.148.119.182; 2016-02-28T08:22:33.480Z
83.42.6.40; 2016-02-28T08:22:33.703Z
83.42.6.40; 2016-02-28T08:22:34.166Z
83.42.6.40; 2016-02-28T08:22:35.139Z
85.52.135.144; 2016-02-28T08:22:35.501Z
79.148.119.182; 2016-02-28T08:22:35.551Z
83.42.6.40; 2016-02-28T08:22:35.997Z
79.148.119.182; 2016-02-28T08:22:36.706Z
83.42.6.40; 2016-02-28T08:22:36.875Z
85.52.135.144; 2016-02-28T08:22:37.748Z
83.42.6.40; 2016-02-28T08:22:37.770Z
79.148.119.182; 2016-02-28T08:22:38.007Z
83.42.6.40; 2016-02-28T08:22:38.044Z
79.148.119.182; 2016-02-28T08:22:38.574Z
83.42.6.40; 2016-02-28T08:22:38.596Z
79.148.119.182; 2016-02-28T08:22:39.372Z
83.42.6.40; 2016-02-28T08:22:39.486Z
85.52.135.144; 2016-02-28T08:22:40.109Z
83.42.6.40; 2016-02-28T08:22:40.362Z
79.148.119.182; 2016-02-28T08:22:40.829Z
83.42.6.40; 2016-02-28T08:22:41.392Z
83.42.6.40; 2016-02-28T08:22:41.780Z
79.152.85.166; 2016-02-28T08:22:41.913Z
79.148.119.182; 2016-02-28T08:22:41.972Z
79.148.119.182; 2016-02-28T08:22:42.146Z
85.52.135.144; 2016-02-28T08:22:42.398Z
83.42.6.40; 2016-02-28T08:22:42.418Z
83.42.6.40; 2016-02-28T08:22:43.375Z
79.148.119.182; 2016-02-28T08:22:43.505Z
83.42.6.40; 2016-02-28T08:22:44.346Z
85.52.135.144; 2016-02-28T08:22:44.664Z
79.148.119.182; 2016-02-28T08:22:44.928Z
83.42.6.40; 2016-02-28T08:22:45.250Z
83.42.6.40; 2016-02-28T08:22:45.486Z
79.148.119.182; 2016-02-28T08:22:45.571Z
79.148.119.182; 2016-02-28T08:22:46.342Z
83.42.6.40; 2016-02-28T08:22:46.374Z
85.52.135.144; 2016-02-28T08:22:46.956Z
79.152.85.166; 2016-02-28T08:22:46.989Z
83.42.6.40; 2016-02-28T08:22:47.583Z
79.148.119.182; 2016-02-28T08:22:47.738Z
83.42.6.40; 2016-02-28T08:22:48.483Z
79.148.119.182; 2016-02-28T08:22:48.616Z
79.148.119.182; 2016-02-28T08:22:49.198Z
83.42.6.40; 2016-02-28T08:22:49.358Z
85.52.135.144; 2016-02-28T08:22:49.409Z
83.42.6.40; 2016-02-28T08:22:49.499Z
83.42.6.40; 2016-02-28T08:22:50.371Z
79.148.119.182; 2016-02-28T08:22:50.656Z
83.42.6.40; 2016-02-28T08:22:51.327Z
79.148.119.182; 2016-02-28T08:22:51.696Z
85.52.135.144; 2016-02-28T08:22:51.774Z
79.152.85.166; 2016-02-28T08:22:52.012Z
79.148.119.182; 2016-02-28T08:22:52.113Z
83.42.6.40; 2016-02-28T08:22:52.235Z
83.42.6.40; 2016-02-28T08:22:53.186Z
83.42.6.40; 2016-02-28T08:22:53.215Z
79.148.119.182; 2016-02-28T08:22:53.570Z
83.42.6.40; 2016-02-28T08:22:54.101Z
85.52.135.144; 2016-02-28T08:22:54.189Z
79.148.119.182; 2016-02-28T08:22:54.625Z
79.148.119.182; 2016-02-28T08:22:55.044Z
83.42.6.40; 2016-02-28T08:22:55.137Z
83.42.6.40; 2016-02-28T08:22:56.124Z
83.42.6.40; 2016-02-28T08:22:56.438Z
85.52.135.144; 2016-02-28T08:22:56.538Z
79.148.119.182; 2016-02-28T08:22:56.542Z
83.42.6.40; 2016-02-28T08:22:57.024Z
79.152.85.166; 2016-02-28T08:22:57.120Z
79.148.119.182; 2016-02-28T08:22:58.064Z
83.42.6.40; 2016-02-28T08:22:58.070Z
85.52.135.144; 2016-02-28T08:22:58.945Z
83.42.6.40; 2016-02-28T08:22:58.950Z
79.148.119.182; 2016-02-28T08:22:59.570Z
79.148.119.182; 2016-02-28T08:22:59.636Z
83.42.6.40; 2016-02-28T08:22:59.934Z
83.42.6.40; 2016-02-28T08:23:00.181Z
83.42.6.40; 2016-02-28T08:23:00.874Z
79.148.119.182; 2016-02-28T08:23:01.047Z
85.52.135.144; 2016-02-28T08:23:01.330Z
83.42.6.40; 2016-02-28T08:23:01.849Z
79.152.85.166; 2016-02-28T08:23:02.258Z
79.148.119.182; 2016-02-28T08:23:02.547Z
83.42.6.40; 2016-02-28T08:23:02.785Z
83.42.6.40; 2016-02-28T08:23:03.714Z
85.52.135.144; 2016-02-28T08:23:03.842Z
83.42.6.40; 2016-02-28T08:23:03.856Z
79.148.119.182; 2016-02-28T08:23:04.016Z
79.148.119.182; 2016-02-28T08:23:04.330Z
83.42.6.40; 2016-02-28T08:23:04.868Z
79.148.119.182; 2016-02-28T08:23:05.550Z
83.42.6.40; 2016-02-28T08:23:06.108Z
85.52.135.144; 2016-02-28T08:23:06.368Z
83.42.6.40; 2016-02-28T08:23:07.231Z
79.152.85.166; 2016-02-28T08:23:07.507Z
79.148.119.182; 2016-02-28T08:23:08.018Z
83.42.6.40; 2016-02-28T08:23:08.177Z
83.42.6.40; 2016-02-28T08:23:08.696Z
85.52.135.144; 2016-02-28T08:23:08.914Z
83.42.6.40; 2016-02-28T08:23:09.180Z
79.148.119.182; 2016-02-28T08:23:09.750Z
83.42.6.40; 2016-02-28T08:23:10.066Z
83.42.6.40; 2016-02-28T08:23:11.058Z
79.148.119.182; 2016-02-28T08:23:11.210Z
85.52.135.144; 2016-02-28T08:23:11.459Z
79.148.119.182; 2016-02-28T08:23:11.738Z
83.42.6.40; 2016-02-28T08:23:11.994Z
79.148.119.182; 2016-02-28T08:23:12.644Z
79.152.85.166; 2016-02-28T08:23:12.769Z
83.42.6.40; 2016-02-28T08:23:13.007Z
85.52.135.144; 2016-02-28T08:23:14.031Z
79.148.119.182; 2016-02-28T08:23:14.063Z
83.42.6.40; 2016-02-28T08:23:14.184Z
83.42.6.40; 2016-02-28T08:23:14.269Z
79.148.119.182; 2016-02-28T08:23:15.449Z
83.42.6.40; 2016-02-28T08:23:15.527Z
79.148.119.182; 2016-02-28T08:23:15.547Z
83.42.6.40; 2016-02-28T08:23:16.415Z
79.148.119.182; 2016-02-28T08:23:16.995Z
83.42.6.40; 2016-02-28T08:23:17.605Z
79.152.85.166; 2016-02-28T08:23:18.396Z
83.42.6.40; 2016-02-28T08:23:18.485Z
79.148.119.182; 2016-02-28T08:23:18.488Z
83.42.6.40; 2016-02-28T08:23:18.689Z
79.148.119.182; 2016-02-28T08:23:19.272Z
79.148.119.182; 2016-02-28T08:23:19.984Z
83.42.6.40; 2016-02-28T08:23:20.002Z
83.42.6.40; 2016-02-28T08:23:20.958Z
79.148.119.182; 2016-02-28T08:23:21.483Z
83.42.6.40; 2016-02-28T08:23:21.916Z
79.148.119.182; 2016-02-28T08:23:22.724Z
83.42.6.40; 2016-02-28T08:23:22.897Z
83.42.6.40; 2016-02-28T08:23:23.003Z
79.148.119.182; 2016-02-28T08:23:23.011Z
79.152.85.166; 2016-02-28T08:23:24.105Z
83.42.6.40; 2016-02-28T08:23:24.131Z
79.148.119.182; 2016-02-28T08:23:24.536Z
85.52.135.144; 2016-02-28T08:23:25.262Z
83.42.6.40; 2016-02-28T08:23:25.397Z
79.148.119.182; 2016-02-28T08:23:26.074Z
83.42.6.40; 2016-02-28T08:23:26.344Z
79.148.119.182; 2016-02-28T08:23:26.473Z
83.42.6.40; 2016-02-28T08:23:27.302Z
79.148.119.182; 2016-02-28T08:23:27.651Z
83.42.6.40; 2016-02-28T08:23:27.753Z
85.52.135.144; 2016-02-28T08:23:28.197Z
83.42.6.40; 2016-02-28T08:23:28.471Z
79.148.119.182; 2016-02-28T08:23:29.214Z
83.42.6.40; 2016-02-28T08:23:29.326Z
79.152.85.166; 2016-02-28T08:23:29.583Z
79.148.119.182; 2016-02-28T08:23:29.920Z
83.42.6.40; 2016-02-28T08:23:30.357Z
79.148.119.182; 2016-02-28T08:23:30.741Z
85.52.135.144; 2016-02-28T08:23:30.855Z
83.42.6.40; 2016-02-28T08:23:31.461Z
83.42.6.40; 2016-02-28T08:23:31.665Z
79.148.119.182; 2016-02-28T08:23:32.268Z
83.42.6.40; 2016-02-28T08:23:32.559Z
79.148.119.182; 2016-02-28T08:23:33.281Z
83.42.6.40; 2016-02-28T08:23:33.592Z
79.148.119.182; 2016-02-28T08:23:33.784Z
85.52.135.144; 2016-02-28T08:23:33.941Z
